ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1440051309.52943,template1,0,0,0,0,0,0,0,0,0,0
1440051309.52943,template0,0,0,0,0,0,0,0,0,0,0
1440051309.52943,postgres,0,2662,2,22279,86913,1280816,19365,0,0,0
1440051309.52943,dbt3,4,27732,1,19037355924,28382532772,362105531009,113110728125,2643118812,2095,37497148
1440051369.52925,template1,0,0,0,0,0,0,0,0,0,0
1440051369.52925,template0,0,0,0,0,0,0,0,0,0,0
1440051369.52925,postgres,0,2664,2,22284,86984,1281779,19376,0,0,0
1440051369.52925,dbt3,5,27743,1,19037355951,28382535801,362105535859,113110729379,2643118812,2095,37497148
1440051429.53183,template1,0,0,0,0,0,0,0,0,0,0
1440051429.53183,template0,0,0,0,0,0,0,0,0,0,0
1440051429.53183,postgres,0,2666,2,22284,87060,1282742,19387,0,0,0
1440051429.53183,dbt3,6,27762,1,19038472909,28397720467,362105541552,113110731120,2643868618,2096,37497148
1440051489.53326,template1,0,0,0,0,0,0,0,0,0,0
1440051489.53326,template0,0,0,0,0,0,0,0,0,0,0
1440051489.53326,postgres,0,2668,2,22316,87104,1283705,19398,0,0,0
1440051489.53326,dbt3,6,27774,1,19038472931,28397723801,362105546937,113110732560,2643868618,2096,37497148
1440051549.53507,template1,0,0,0,0,0,0,0,0,0,0
1440051549.53507,template0,0,0,0,0,0,0,0,0,0,0
1440051549.53507,postgres,0,2670,2,22348,87148,1284668,19409,0,0,0
1440051549.53507,dbt3,6,27792,1,19043015194,28397734221,362133289738,113118471409,2643868619,2097,37497148
1440051609.5373,template1,0,0,0,0,0,0,0,0,0,0
1440051609.5373,template0,0,0,0,0,0,0,0,0,0,0
1440051609.5373,postgres,0,2672,2,22380,87192,1285631,19420,0,0,0
1440051609.5373,dbt3,6,27804,1,19043015377,28397737394,362133295123,113118472849,2643868619,2097,37497148
1440051669.53855,template1,0,0,0,0,0,0,0,0,0,0
1440051669.53855,template0,0,0,0,0,0,0,0,0,0,0
1440051669.53855,postgres,0,2674,2,22380,87268,1286594,19431,0,0,0
1440051669.53855,dbt3,6,27822,1,19049708539,28409852530,362172466061,113155032249,2643868620,2098,37497148
1440051729.54103,template1,0,0,0,0,0,0,0,0,0,0
1440051729.54103,template0,0,0,0,0,0,0,0,0,0,0
1440051729.54103,postgres,0,2676,2,22380,87344,1287557,19442,0,0,0
1440051729.54103,dbt3,6,27834,1,19049708539,28409855886,362172471446,113155033689,2643868620,2098,37497148
