# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
ip-10-145-11-135.us-west-1.compute.internal;60;1440043231;244703116;6756444;2.69;0;4865008;8969236;3.57;3391508;1576112;712136
ip-10-145-11-135.us-west-1.compute.internal;60;1440043291;232205436;19254124;7.66;0;17221644;8915148;3.55;10300392;6992556;71016
ip-10-145-11-135.us-west-1.compute.internal;60;1440043351;218190296;33269264;13.23;0;28401348;11734144;4.67;18879844;12206872;207408
ip-10-145-11-135.us-west-1.compute.internal;60;1440043411;203626816;47832744;19.02;0;39479824;15805568;6.29;28679088;16783836;29820
ip-10-145-11-135.us-west-1.compute.internal;60;1440043471;193499656;57959904;23.05;0;53252048;11268836;4.48;30606352;24749108;24400
ip-10-145-11-135.us-west-1.compute.internal;60;1440043531;183747616;67711944;26.93;0;64852896;8913376;3.54;38604784;26319196;479264
ip-10-145-11-135.us-west-1.compute.internal;60;1440043591;171593740;79865820;31.76;0;76822180;8914372;3.55;44998884;31890732;534596
ip-10-145-11-135.us-west-1.compute.internal;60;1440043651;164221048;87238512;34.69;0;79756424;14570584;5.79;50964332;33237328;96228
ip-10-145-11-135.us-west-1.compute.internal;60;1440043711;155162492;96297068;38.30;0;88650892;14568468;5.79;54797356;38301356;41048
ip-10-145-11-135.us-west-1.compute.internal;60;1440043771;150342676;101116884;40.21;0;97693404;8911308;3.54;57820292;39943392;18660
ip-10-145-11-135.us-west-1.compute.internal;60;1440043831;142162188;109297372;43.47;0;105748868;8911992;3.54;62125468;43692612;407952
ip-10-145-11-135.us-west-1.compute.internal;60;1440043891;134496116;116963444;46.51;0;113290308;8910464;3.54;66149616;47210168;16500
ip-10-145-11-135.us-west-1.compute.internal;60;1440043951;125708416;125751144;50.01;0;114821020;16198636;6.44;74209636;47902188;6850704
ip-10-145-11-135.us-west-1.compute.internal;60;1440044011;125720668;125738892;50.00;0;120219948;10671436;4.24;69783408;52174840;19288
ip-10-145-11-135.us-west-1.compute.internal;60;1440044071;106707968;144751592;57.56;0;124415596;25501136;10.14;86734912;54169248;281724
ip-10-145-11-135.us-west-1.compute.internal;60;1440044131;107860440;143599120;57.11;0;131334472;17207000;6.84;80438976;59176288;227336
