# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
ip-10-145-11-135.us-west-1.compute.internal;60;1440043231;15831.18;27137.88;12320.20;0.05;876646.97;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440043291;93187.27;240681.87;12651.36;0.02;35272.12;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440043351;82106.80;249630.37;14124.00;0.00;33925.95;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440043411;67731.47;249039.35;55372.85;0.00;51337.67;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440043471;83690.67;223212.90;13782.65;0.00;42111.85;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440043531;89909.33;209939.65;5319.55;0.00;35885.17;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440043591;92795.73;208165.75;5087.43;0.00;28163.52;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440043651;22851.33;290970.43;12480.07;0.00;7696.82;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440043711;55310.93;152074.92;10947.02;0.00;36103.42;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440043771;56497.07;150982.92;5445.02;0.00;36481.28;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440043831;62498.13;132807.00;4633.73;0.00;20072.67;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440043891;58481.07;131185.72;4258.83;0.00;18737.62;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440043951;12079.60;248106.40;6848.02;0.00;5042.60;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440044011;16759.47;210830.62;5694.28;0.00;41469.70;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440044071;33235.20;64627.13;31866.45;0.00;14044.23;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440044131;28663.47;115360.68;11485.77;0.00;46265.68;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440044191;33038.93;64363.07;19590.33;0.00;18266.37;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440044251;28377.60;116786.10;8810.60;0.00;51382.77;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440044311;32206.93;69713.88;5382.30;0.00;13416.67;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440044371;32132.27;63366.12;5363.47;0.00;13424.55;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440044431;32194.13;64980.25;4506.57;0.00;12377.22;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440044491;32785.07;70726.28;250.22;0.00;7977.05;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440044551;32878.93;63837.35;258.60;0.00;7993.97;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440044611;32187.73;71750.50;280.90;0.00;7886.55;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440044671;32989.87;64153.10;258.65;0.00;8011.68;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440044731;32433.07;71946.38;249.87;0.00;7946.25;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440044791;32710.40;63896.00;258.52;0.00;7873.40;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440044851;32552.53;72126.98;249.83;0.00;7891.77;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440044911;32910.93;64100.15;259.55;0.00;7961.18;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440044971;32398.93;70379.27;249.78;0.00;7888.57;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440045031;32840.53;65410.02;323.43;0.00;7923.12;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440045091;33171.20;65551.85;251.98;0.00;8009.33;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440045151;32238.93;71557.58;260.38;0.00;7784.25;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440045211;32906.67;66557.95;251.65;0.00;7939.42;0.00;0.00;0.00;0.00
