# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
ip-10-145-11-135.us-west-1.compute.internal;60;1440051369;53.43;209680.00;42906.55;0.07;21687.60;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440051429;4049.40;203030.48;31341.08;0.00;18241.38;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440051489;53313.27;22625.65;39339.95;0.02;593.35;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440051549;101585.87;17210.17;43127.87;0.00;7594.20;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440051609;18080.20;30647.55;5513.72;0.00;247.17;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440051669;14197.93;7.05;25826.62;0.00;14824.23;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440051729;24863.47;7.83;9000.13;0.00;138.98;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440051789;25243.40;89.90;4820.52;0.00;150.52;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440051849;26004.13;99.63;770.88;0.00;1073.47;773.45;0.00;773.45;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440051909;20761.93;315.73;1396.93;0.00;6101.62;5814.08;58.67;5872.68;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440051969;4057.73;1606.55;13541.63;0.00;2048.80;1633.85;0.00;1633.85;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440052029;640.27;2245.73;16643.25;0.00;843.08;664.12;0.00;664.12;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440052089;166.67;2402.22;16540.50;0.00;785.98;593.98;0.00;593.98;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440052149;56.27;2462.12;16168.28;0.00;739.75;556.78;0.00;556.78;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440052209;21.60;2496.73;16931.97;0.00;626.88;452.27;0.00;451.73;99.88
ip-10-145-11-135.us-west-1.compute.internal;60;1440052269;10.00;2551.50;16373.03;0.00;613.25;482.30;0.00;482.83;100.11
ip-10-145-11-135.us-west-1.compute.internal;60;1440052329;4.67;2436.02;16067.15;0.00;666.07;536.90;0.00;536.90;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440052389;3.20;2484.10;16709.87;0.00;634.00;504.23;0.00;504.23;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440052449;0.93;2536.43;16276.88;0.00;644.98;518.20;0.00;518.20;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440052509;0.40;2475.95;15970.15;0.00;606.82;469.25;0.00;469.25;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440052569;2.27;2536.10;16691.00;0.00;683.58;545.08;0.00;545.07;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440052629;1.20;2304.42;16270.70;0.00;647.63;521.02;0.00;521.02;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440052689;75.00;2450.55;15945.32;0.00;661.87;528.98;0.00;528.82;99.97
ip-10-145-11-135.us-west-1.compute.internal;60;1440052749;11173.73;2366.45;16706.05;0.50;3386.23;3224.67;0.00;3224.57;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440052809;1746.73;2472.65;16302.62;0.00;1189.05;1035.77;0.00;1035.72;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440052869;9314.93;2402.83;15945.88;0.00;2909.08;2756.88;0.00;2756.83;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440052929;2043.67;3667.07;15660.42;0.02;1443.35;1327.88;0.00;1327.87;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440052989;6948.80;425.32;37676.02;0.03;11583.57;124.68;0.00;124.68;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440053049;4785.67;1185.38;709.05;0.00;118.47;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440053109;816.40;499.72;687.78;0.00;105.02;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440053169;140.60;1125.68;694.05;0.00;107.62;0.00;0.00;0.00;0.00
