# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
ip-10-145-11-135.us-west-1.compute.internal;60;1440057733;-95867.98;0.00;61464.85
ip-10-145-11-135.us-west-1.compute.internal;60;1440057793;-137.17;0.00;-14853.92
ip-10-145-11-135.us-west-1.compute.internal;60;1440057853;43.00;0.00;-14388.97
ip-10-145-11-135.us-west-1.compute.internal;60;1440057913;-68.72;0.00;-7470.30
ip-10-145-11-135.us-west-1.compute.internal;60;1440057973;26.23;0.00;-2852.97
ip-10-145-11-135.us-west-1.compute.internal;60;1440058033;28.45;0.00;-32119.58
ip-10-145-11-135.us-west-1.compute.internal;60;1440058093;20.08;0.00;-22680.92
ip-10-145-11-135.us-west-1.compute.internal;60;1440058153;2807.97;0.00;-17126.75
ip-10-145-11-135.us-west-1.compute.internal;60;1440058213;-817.58;0.00;-18702.37
ip-10-145-11-135.us-west-1.compute.internal;60;1440058273;1329.83;0.00;-17338.15
ip-10-145-11-135.us-west-1.compute.internal;60;1440058333;-1735.03;0.00;-20827.68
ip-10-145-11-135.us-west-1.compute.internal;60;1440058393;7831.88;0.00;-11021.73
ip-10-145-11-135.us-west-1.compute.internal;60;1440058453;50772.30;0.00;5993.97
ip-10-145-11-135.us-west-1.compute.internal;60;1440058513;-8077.70;0.00;3615.38
ip-10-145-11-135.us-west-1.compute.internal;60;1440058573;-18585.80;0.00;10972.32
ip-10-145-11-135.us-west-1.compute.internal;60;1440058633;-19277.23;0.00;11118.77
ip-10-145-11-135.us-west-1.compute.internal;60;1440058693;-14027.78;0.00;13518.02
ip-10-145-11-135.us-west-1.compute.internal;60;1440058753;60725.75;0.00;10440.77
ip-10-145-11-135.us-west-1.compute.internal;60;1440058813;6668.80;0.00;1202.10
ip-10-145-11-135.us-west-1.compute.internal;60;1440058873;29988.53;0.00;16646.35
ip-10-145-11-135.us-west-1.compute.internal;60;1440058933;-16987.20;0.00;2960.15
ip-10-145-11-135.us-west-1.compute.internal;60;1440058993;-1037.83;0.00;-5309.75
ip-10-145-11-135.us-west-1.compute.internal;60;1440059053;-23445.00;0.00;1527.87
ip-10-145-11-135.us-west-1.compute.internal;60;1440059113;-17401.00;0.00;979.48
ip-10-145-11-135.us-west-1.compute.internal;60;1440059173;-22976.82;0.00;684.97
ip-10-145-11-135.us-west-1.compute.internal;60;1440059233;-13314.22;0.00;245.07
ip-10-145-11-135.us-west-1.compute.internal;60;1440059293;-2435.35;0.00;-5954.48
ip-10-145-11-135.us-west-1.compute.internal;60;1440059353;4497.88;0.00;-954.53
ip-10-145-11-135.us-west-1.compute.internal;60;1440059413;-4516.95;0.00;-145.53
ip-10-145-11-135.us-west-1.compute.internal;60;1440059473;-10.38;0.00;-794.18
ip-10-145-11-135.us-west-1.compute.internal;60;1440059533;50039.68;0.00;5080.50
ip-10-145-11-135.us-west-1.compute.internal;60;1440059593;29412.27;0.00;21777.67
ip-10-145-11-135.us-west-1.compute.internal;60;1440059653;-58192.62;0.00;32921.15
ip-10-145-11-135.us-west-1.compute.internal;60;1440059713;-21303.97;0.00;-1907.40
ip-10-145-11-135.us-west-1.compute.internal;60;1440059773;8.27;0.00;-17954.18
ip-10-145-11-135.us-west-1.compute.internal;60;1440059833;14.05;0.00;-18281.05
ip-10-145-11-135.us-west-1.compute.internal;60;1440059893;67.10;0.00;-18452.10
ip-10-145-11-135.us-west-1.compute.internal;60;1440059953;-105.88;0.00;-12156.55
ip-10-145-11-135.us-west-1.compute.internal;60;1440060013;70.10;0.00;-11135.77
ip-10-145-11-135.us-west-1.compute.internal;60;1440060073;2384.25;0.00;3233.75
ip-10-145-11-135.us-west-1.compute.internal;60;1440060133;-2387.72;0.00;-1545.55
ip-10-145-11-135.us-west-1.compute.internal;60;1440060193;-27.42;0.00;8672.28
ip-10-145-11-135.us-west-1.compute.internal;60;1440060253;322.95;0.00;-1399.28
ip-10-145-11-135.us-west-1.compute.internal;60;1440060313;-225.30;0.00;160.92
ip-10-145-11-135.us-west-1.compute.internal;60;1440060373;134041.90;0.00;-7336.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440060433;-47501.48;0.00;41789.83
ip-10-145-11-135.us-west-1.compute.internal;60;1440060493;24512.25;0.00;-23669.30
ip-10-145-11-135.us-west-1.compute.internal;60;1440060553;220.17;0.00;6964.27
ip-10-145-11-135.us-west-1.compute.internal;60;1440060613;-11956.03;0.00;7070.48
ip-10-145-11-135.us-west-1.compute.internal;60;1440060673;-3373.43;0.00;4760.78
ip-10-145-11-135.us-west-1.compute.internal;60;1440060733;-14412.98;0.00;9353.53
ip-10-145-11-135.us-west-1.compute.internal;60;1440060793;-17560.83;0.00;14101.37
ip-10-145-11-135.us-west-1.compute.internal;60;1440060853;30836.97;0.00;-20746.88
ip-10-145-11-135.us-west-1.compute.internal;60;1440060913;-1061.85;0.00;3002.27
ip-10-145-11-135.us-west-1.compute.internal;60;1440060973;-46543.27;0.00;40980.45
ip-10-145-11-135.us-west-1.compute.internal;60;1440061033;-12681.32;0.00;2129.10
ip-10-145-11-135.us-west-1.compute.internal;60;1440061093;-16003.88;0.00;7572.43
ip-10-145-11-135.us-west-1.compute.internal;60;1440061153;-10130.17;0.00;-438.33
ip-10-145-11-135.us-west-1.compute.internal;60;1440061213;-8534.53;0.00;-2237.53
ip-10-145-11-135.us-west-1.compute.internal;60;1440061273;2572.72;0.00;-17946.07
ip-10-145-11-135.us-west-1.compute.internal;60;1440061333;5482.27;0.00;-1050.83
ip-10-145-11-135.us-west-1.compute.internal;60;1440061393;11547.62;0.00;-14778.52
ip-10-145-11-135.us-west-1.compute.internal;60;1440061453;-1936.85;0.00;-1514.78
ip-10-145-11-135.us-west-1.compute.internal;60;1440061513;-7868.80;0.00;4829.45
ip-10-145-11-135.us-west-1.compute.internal;60;1440061573;-2531.58;0.00;-9301.07
ip-10-145-11-135.us-west-1.compute.internal;60;1440061633;604.03;0.00;-6766.95
ip-10-145-11-135.us-west-1.compute.internal;60;1440061693;1354.50;0.00;-8696.83
ip-10-145-11-135.us-west-1.compute.internal;60;1440061753;57966.60;0.00;-6626.78
ip-10-145-11-135.us-west-1.compute.internal;60;1440061813;-37017.03;0.00;21790.87
ip-10-145-11-135.us-west-1.compute.internal;60;1440061873;-23248.37;0.00;15875.37
ip-10-145-11-135.us-west-1.compute.internal;60;1440061933;-6769.68;0.00;-7068.32
ip-10-145-11-135.us-west-1.compute.internal;60;1440061993;-74.10;0.00;-5862.07
ip-10-145-11-135.us-west-1.compute.internal;60;1440062053;9765.28;0.00;-10653.23
ip-10-145-11-135.us-west-1.compute.internal;60;1440062113;13375.47;0.00;-1130.80
ip-10-145-11-135.us-west-1.compute.internal;60;1440062173;9863.75;0.00;-7307.45
ip-10-145-11-135.us-west-1.compute.internal;60;1440062233;-33040.18;0.00;9326.90
ip-10-145-11-135.us-west-1.compute.internal;60;1440062293;28.17;0.00;-16698.55
ip-10-145-11-135.us-west-1.compute.internal;60;1440062353;49951.78;0.00;-10197.42
ip-10-145-11-135.us-west-1.compute.internal;60;1440062413;-43494.70;0.00;17936.33
ip-10-145-11-135.us-west-1.compute.internal;60;1440062473;-3240.15;0.00;-14599.45
ip-10-145-11-135.us-west-1.compute.internal;60;1440062533;14435.85;0.00;-16892.10
ip-10-145-11-135.us-west-1.compute.internal;60;1440062593;-17381.43;0.00;13546.92
ip-10-145-11-135.us-west-1.compute.internal;60;1440062653;13664.90;0.00;-10626.78
ip-10-145-11-135.us-west-1.compute.internal;60;1440062713;-7525.48;0.00;5925.13
ip-10-145-11-135.us-west-1.compute.internal;60;1440062773;3906.25;0.00;4551.12
ip-10-145-11-135.us-west-1.compute.internal;60;1440062833;-10301.03;0.00;2417.92
ip-10-145-11-135.us-west-1.compute.internal;60;1440062893;312.73;0.00;-824.37
ip-10-145-11-135.us-west-1.compute.internal;60;1440062953;131269.77;0.00;667.33
ip-10-145-11-135.us-west-1.compute.internal;60;1440063013;-3738.37;0.00;2346.43
ip-10-145-11-135.us-west-1.compute.internal;60;1440063073;-2495.47;0.00;1555.83
ip-10-145-11-135.us-west-1.compute.internal;60;1440063133;-17520.78;0.00;15960.24
ip-10-145-11-135.us-west-1.compute.internal;60;1440063193;-1326.07;0.00;929.93
ip-10-145-11-135.us-west-1.compute.internal;60;1440063253;-8032.22;0.00;3530.57
ip-10-145-11-135.us-west-1.compute.internal;60;1440063313;-6553.83;0.00;2866.05
ip-10-145-11-135.us-west-1.compute.internal;60;1440063373;-6876.98;0.00;1804.80
ip-10-145-11-135.us-west-1.compute.internal;60;1440063433;5775.47;0.00;-2950.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440063493;-14032.55;0.00;13459.27
ip-10-145-11-135.us-west-1.compute.internal;60;1440063553;-48221.55;0.00;41266.53
ip-10-145-11-135.us-west-1.compute.internal;60;1440063613;-28687.18;0.00;24831.95
ip-10-145-11-135.us-west-1.compute.internal;60;1440063673;85.12;0.00;-4539.58
ip-10-145-11-135.us-west-1.compute.internal;60;1440063733;-57.47;0.00;2286.55
ip-10-145-11-135.us-west-1.compute.internal;60;1440063793;32.87;0.00;-147.43
ip-10-145-11-135.us-west-1.compute.internal;60;1440063853;175.57;0.00;-1315.83
ip-10-145-11-135.us-west-1.compute.internal;60;1440063913;-128.07;0.00;-2216.35
ip-10-145-11-135.us-west-1.compute.internal;60;1440063973;13114.32;0.00;-11182.72
ip-10-145-11-135.us-west-1.compute.internal;60;1440064033;-12674.23;0.00;14952.25
