# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
ip-10-145-11-135.us-west-1.compute.internal;60;1440057733;659840;250799720;99.74;0;235259544;17064244;6.79;184325012;59039552;3622912
ip-10-145-11-135.us-west-1.compute.internal;60;1440057793;626920;250832640;99.75;0;231694604;20758272;8.26;172949468;70519192;1838688
ip-10-145-11-135.us-west-1.compute.internal;60;1440057853;637240;250822320;99.75;0;228241252;24223644;9.63;155551836;87927468;1806764
ip-10-145-11-135.us-west-1.compute.internal;60;1440057913;620748;250838812;99.75;0;226448380;26080576;10.37;160909504;82660476;1702324
ip-10-145-11-135.us-west-1.compute.internal;60;1440057973;627044;250832516;99.75;0;225763668;26709004;10.62;163141164;80435112;1618648
ip-10-145-11-135.us-west-1.compute.internal;60;1440058033;633872;250825688;99.75;0;218054968;34566712;13.75;166578280;77115216;2312184
ip-10-145-11-135.us-west-1.compute.internal;60;1440058093;638692;250820868;99.75;0;212611548;40037492;15.92;176550780;67166028;1558080
ip-10-145-11-135.us-west-1.compute.internal;60;1440058153;1312604;250146956;99.48;0;208501128;43513464;17.30;188263452;54802300;219276
ip-10-145-11-135.us-west-1.compute.internal;60;1440058213;1116384;250343176;99.56;0;204012560;48315680;19.21;186873092;56489080;150156
ip-10-145-11-135.us-west-1.compute.internal;60;1440058273;1435544;250024016;99.43;0;199851404;52186144;20.75;188609264;54451704;591128
ip-10-145-11-135.us-west-1.compute.internal;60;1440058333;1019136;250440424;99.59;0;194852760;57689584;22.94;193992760;49562224;945336
ip-10-145-11-135.us-west-1.compute.internal;60;1440058393;2898788;248560772;98.85;0;192207544;58426260;23.23;196621848;45113360;65648
ip-10-145-11-135.us-west-1.compute.internal;60;1440058453;15084140;236375420;94.00;0;193646096;44873956;17.85;184030144;45566872;57904
ip-10-145-11-135.us-west-1.compute.internal;60;1440058513;13145492;238314068;94.77;0;194513788;46020676;18.30;190660884;40918084;139512
ip-10-145-11-135.us-west-1.compute.internal;60;1440058573;8684900;242774660;96.55;0;197147144;47940716;19.06;207686776;28412952;140908
ip-10-145-11-135.us-west-1.compute.internal;60;1440058633;4058364;247401196;98.39;0;199815648;49859492;19.83;214975456;25742744;729292
ip-10-145-11-135.us-west-1.compute.internal;60;1440058693;691696;250767864;99.72;0;203059972;49998364;19.88;216100204;27993124;404164
ip-10-145-11-135.us-west-1.compute.internal;60;1440058753;15265876;236193684;93.93;0;205565756;32940680;13.10;205193596;24338076;252780
ip-10-145-11-135.us-west-1.compute.internal;60;1440058813;16866388;234593172;93.29;0;205854260;31120660;12.38;206858444;21101408;531788
ip-10-145-11-135.us-west-1.compute.internal;60;1440058873;24063636;227395924;90.43;0;209849384;19931484;7.93;200714580;20069452;485316
ip-10-145-11-135.us-west-1.compute.internal;60;1440058933;19986708;231472852;92.05;0;210559820;23292744;9.26;207876152;17006320;1162896
ip-10-145-11-135.us-west-1.compute.internal;60;1440058993;19737628;231721932;92.15;0;209285480;24743424;9.84;209310776;15822784;59436
ip-10-145-11-135.us-west-1.compute.internal;60;1440059053;14110828;237348732;94.39;0;209652168;29994236;11.93;216361176;14375236;64932
ip-10-145-11-135.us-west-1.compute.internal;60;1440059113;9934588;241524972;96.05;0;209887244;33915504;13.49;221950508;12971540;56708
ip-10-145-11-135.us-west-1.compute.internal;60;1440059173;4420152;247039408;98.24;0;210051636;39312304;15.63;228518868;11903872;49904
ip-10-145-11-135.us-west-1.compute.internal;60;1440059233;1224740;250234820;99.51;0;210110452;42419764;16.87;233233504;10384300;170408
ip-10-145-11-135.us-west-1.compute.internal;60;1440059293;640256;250819304;99.75;0;208681376;44484008;17.69;225035952;19171504;236964
ip-10-145-11-135.us-west-1.compute.internal;60;1440059353;1719748;249739812;99.32;0;208452288;43591488;17.34;230944752;12180848;242116
ip-10-145-11-135.us-west-1.compute.internal;60;1440059413;635680;250823880;99.75;0;208417360;44682800;17.77;229013708;15189036;268032
ip-10-145-11-135.us-west-1.compute.internal;60;1440059473;633188;250826372;99.75;0;208226756;44879716;17.85;218362156;25845872;2058128
ip-10-145-11-135.us-west-1.compute.internal;60;1440059533;12642712;238816848;94.97;0;209446076;31673420;12.60;206594200;25633880;1317968
ip-10-145-11-135.us-west-1.compute.internal;60;1440059593;19701656;231757904;92.17;0;214672716;19410792;7.72;203135620;22039872;1202316
ip-10-145-11-135.us-west-1.compute.internal;60;1440059653;5735428;245724132;97.72;0;222573792;25433060;10.11;209517116;29495812;2066212
ip-10-145-11-135.us-west-1.compute.internal;60;1440059713;622476;250837084;99.75;0;222116016;30975456;12.32;215160972;28972000;293236
ip-10-145-11-135.us-west-1.compute.internal;60;1440059773;624460;250835100;99.75;0;217807012;35249096;14.02;201496916;42620224;541016
ip-10-145-11-135.us-west-1.compute.internal;60;1440059833;627832;250831728;99.75;0;213419560;39611032;15.75;203828904;40284720;452772
